,Input1,Input2,Input3,Input4,Input5,Input6,Output1,Output2,Output3,Output4
0,0.006121601992114548,0.0032164349450093423,0.01400705540568583,0.01597841875907865,0.01597841875907865,0.026665283253787093,0.022722556547001456,0.020232413363768423,0.004150238638721729,0.0
1,0.0032164349450093423,0.01400705540568583,0.01597841875907865,0.01597841875907865,0.026665283253787093,0.022722556547001456,0.020232413363768423,0.004150238638721729,0.0,0.0029051670471052123
2,0.01400705540568583,0.01597841875907865,0.01597841875907865,0.026665283253787093,0.022722556547001456,0.020232413363768423,0.004150238638721729,0.0,0.0029051670471052123,0.003631458808881511
3,0.01597841875907865,0.01597841875907865,0.026665283253787093,0.022722556547001456,0.020232413363768423,0.004150238638721729,0.0,0.0029051670471052123,0.003631458808881511,0.009130525005187802
4,0.01597841875907865,0.026665283253787093,0.022722556547001456,0.020232413363768423,0.004150238638721729,0.0,0.0029051670471052123,0.003631458808881511,0.009130525005187802,0.00622535795808259
5,0.026665283253787093,0.022722556547001456,0.020232413363768423,0.004150238638721729,0.0,0.0029051670471052123,0.003631458808881511,0.009130525005187802,0.00622535795808259,0.01338451960987757
6,0.022722556547001456,0.020232413363768423,0.004150238638721729,0.0,0.0029051670471052123,0.003631458808881511,0.009130525005187802,0.00622535795808259,0.01338451960987757,0.011309400290516705
7,0.020232413363768423,0.004150238638721729,0.0,0.0029051670471052123,0.003631458808881511,0.009130525005187802,0.00622535795808259,0.01338451960987757,0.011309400290516705,0.01462959120149409
8,0.004150238638721729,0.0,0.0029051670471052123,0.003631458808881511,0.009130525005187802,0.00622535795808259,0.01338451960987757,0.011309400290516705,0.01462959120149409,0.011309400290516705
9,0.0,0.0029051670471052123,0.003631458808881511,0.009130525005187802,0.00622535795808259,0.01338451960987757,0.011309400290516705,0.01462959120149409,0.011309400290516705,0.02095870512554472
10,0.0029051670471052123,0.003631458808881511,0.009130525005187802,0.00622535795808259,0.01338451960987757,0.011309400290516705,0.01462959120149409,0.011309400290516705,0.02095870512554472,0.02002490143183233
11,0.003631458808881511,0.009130525005187802,0.00622535795808259,0.01338451960987757,0.011309400290516705,0.01462959120149409,0.011309400290516705,0.02095870512554472,0.02002490143183233,0.024693919900394275
12,0.009130525005187802,0.00622535795808259,0.01338451960987757,0.011309400290516705,0.01462959120149409,0.011309400290516705,0.02095870512554472,0.02002490143183233,0.024693919900394275,0.017949782112471467
13,0.00622535795808259,0.01338451960987757,0.011309400290516705,0.01462959120149409,0.011309400290516705,0.02095870512554472,0.02002490143183233,0.024693919900394275,0.017949782112471467,0.023656360240713846
14,0.01338451960987757,0.011309400290516705,0.01462959120149409,0.011309400290516705,0.02095870512554472,0.02002490143183233,0.024693919900394275,0.017949782112471467,0.023656360240713846,0.020543681261672553
15,0.011309400290516705,0.01462959120149409,0.011309400290516705,0.02095870512554472,0.02002490143183233,0.024693919900394275,0.017949782112471467,0.023656360240713846,0.020543681261672553,0.020128657397800377
16,0.01462959120149409,0.011309400290516705,0.02095870512554472,0.02002490143183233,0.024693919900394275,0.017949782112471467,0.023656360240713846,0.020543681261672553,0.020128657397800377,0.022411288649097333
17,0.011309400290516705,0.02095870512554472,0.02002490143183233,0.024693919900394275,0.017949782112471467,0.023656360240713846,0.020543681261672553,0.020128657397800377,0.022411288649097333,0.023345092342809716
18,0.02095870512554472,0.02002490143183233,0.024693919900394275,0.017949782112471467,0.023656360240713846,0.020543681261672553,0.020128657397800377,0.022411288649097333,0.023345092342809716,0.03330566507574186
19,0.02002490143183233,0.024693919900394275,0.017949782112471467,0.023656360240713846,0.020543681261672553,0.020128657397800377,0.022411288649097333,0.023345092342809716,0.03330566507574186,0.03662585598671924
