,Input1,Input2,Input3,Input4,Input5,Input6,Output1,Output2,Output3,Output4
0,0.009367681498829038,0.004683840749414519,0.004683840749414519,0.0023419203747072595,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0
1,0.004683840749414519,0.004683840749414519,0.0023419203747072595,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0
2,0.004683840749414519,0.0023419203747072595,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0
3,0.0023419203747072595,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709601873536298
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709601873536298
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298
