,Input1,Input2,Input3,Input4,Input5,Input6,Output1,Output2,Output3,Output4
0,0.03045685279187817,0.04568527918781726,0.07614213197969542,0.08629441624365482,0.07106598984771574,0.06091370558375634,0.04568527918781726,0.03045685279187817,0.03553299492385787,0.055837563451776644
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.07106598984771574,0.06598984771573603,0.0964467005076142,0.06091370558375634,0.07106598984771574,0.04568527918781726,0.04060913705583756,0.03045685279187817,0.015228426395939085,0.025380710659898477
3,0.3299492385786802,0.31979695431472077,0.26903553299492383,0.5025380710659898,0.5228426395939086,0.649746192893401,0.4365482233502538,0.5583756345177664,0.6446700507614213,0.7309644670050761
4,0.0,0.0,0.005076142131979695,0.01015228426395939,0.03045685279187817,0.04568527918781726,0.050761421319796954,0.055837563451776644,0.04060913705583756,0.04060913705583756
5,0.4111675126903553,0.5177664974619289,0.6345177664974618,0.6243654822335025,0.40609137055837563,0.34517766497461927,0.4111675126903553,0.3959390862944162,0.416243654822335,0.3756345177664975
6,0.04060913705583756,0.04060913705583756,0.015228426395939085,0.04060913705583756,0.04060913705583756,0.04060913705583756,0.03553299492385787,0.03045685279187817,0.03045685279187817,0.050761421319796954
7,0.9238578680203045,0.5939086294416244,0.5685279187817259,0.45685279187817257,0.8781725888324872,0.8934010152284263,1.0,0.6700507614213197,0.7055837563451777,0.7309644670050761
8,0.40609137055837563,0.48223350253807107,0.4213197969543147,0.4111675126903553,0.5177664974619289,0.6345177664974618,0.6243654822335025,0.40609137055837563,0.34517766497461927,0.4111675126903553
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.18781725888324874,0.13705583756345177,0.22335025380710657,0.28426395939086296,0.2081218274111675,0.20304568527918782,0.6802030456852791,0.6954314720812181,0.5786802030456852,0.27411167512690354
11,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.01015228426395939,0.03045685279187817,0.04568527918781726
12,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.0
13,0.6700507614213197,0.7055837563451777,0.7309644670050761,0.7461928934010151,0.6395939086294415,0.5634517766497461,0.5482233502538071,0.5939086294416244,0.6192893401015228,0.66497461928934
14,0.6954314720812181,0.5786802030456852,0.27411167512690354,0.31979695431472077,0.34517766497461927,0.18274111675126903,0.24873096446700504,0.3045685279187817,0.2893401015228426,0.3299492385786802
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.005076142131979695,0.005076142131979695
