,Input1,Input2,Input3,Input4,Input5,Input6,Output1,Output2,Output3,Output4
0,0.12768299394606494,0.17006053935057788,0.20363236103467255,0.1452944413869015,0.1254815630159604,0.10401761144744084,0.14969730324711064,0.1711612548156302,0.2118877270225647,0.19702806824435884
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.14034122179416622,0.13924050632911392,0.14034122179416622,0.10897083104017613,0.07815079801871218,0.0693450742982939,0.06219042377545405,0.07925151348376445,0.06439185470555862,0.06219042377545405
3,0.10787011557512384,0.21243808475509082,0.32746285085305454,0.3924050632911393,0.37259218492019813,0.3142542652724271,0.31755641166758397,0.23555310952118877,0.22729774353329665,0.13428728673637866
4,0.020913593835993397,0.03907539900935609,0.09301045679691801,0.11007154650522842,0.08530544854155202,0.12328013208585582,0.12328013208585582,0.15354980737479362,0.08585580627407816,0.08035222894881673
5,0.9933957072096863,1.0,0.9312052834342324,0.8959823885525592,0.8849752339020364,0.9598238855255918,0.922399559713814,0.8607594936708862,0.9124931205283434,0.7451843698403963
6,0.08585580627407816,0.08035222894881673,0.06439185470555862,0.0522839845899835,0.041276829939460656,0.05338470005503578,0.08310401761144745,0.08970831040176115,0.06879471656576776,0.025316455696202535
7,0.19317556411667586,0.19152449091909743,0.2041827187671987,0.23170060539350582,0.1953769950467804,0.20528343423225098,0.18492019812878374,0.21739130434782608,0.21739130434782608,0.2487616951018162
8,0.7677490368739681,0.9069895432030821,0.9152449091909742,0.9933957072096863,1.0,0.9312052834342324,0.8959823885525592,0.8849752339020364,0.9598238855255918,0.922399559713814
9,0.011007154650522842,0.0027517886626307105,0.002201430930104568,0.001100715465052284,0.0066042927903137046,0.006053935057787562,0.006053935057787562,0.0033021463951568523,0.0033021463951568523,0.0033021463951568523
10,0.027517886626307105,0.03026967528893781,0.07539900935608146,0.08255365987892131,0.07319757842597689,0.08530544854155202,0.08695652173913045,0.10621904237754541,0.052834342322509636,0.11777655476059438
11,0.009906439185470557,0.02146395156851954,0.026417171161254818,0.024215740231150248,0.020913593835993397,0.03907539900935609,0.09301045679691801,0.11007154650522842,0.08530544854155202,0.12328013208585582
12,0.0,0.0,0.0,0.001100715465052284,0.007705008255365989,0.014859658778205834,0.02146395156851954,0.014859658778205834,0.019812878370941114,0.041276829939460656
13,0.21739130434782608,0.21739130434782608,0.2487616951018162,0.25206384149697303,0.24050632911392406,0.2614199229499175,0.3214089157952669,0.34727572922399563,0.3753439735828289,0.39955971381397914
14,0.10621904237754541,0.052834342322509636,0.11777655476059438,0.1034672537149147,0.1529994496422675,0.08915795266923501,0.1216290588882774,0.11777655476059438,0.11172261970280685,0.10787011557512384
15,0.046780407264722074,0.01871216290588883,0.011007154650522842,0.0027517886626307105,0.002201430930104568,0.001100715465052284,0.0066042927903137046,0.006053935057787562,0.006053935057787562,0.0033021463951568523
16,0.0066042927903137046,0.006053935057787562,0.006053935057787562,0.0033021463951568523,0.0033021463951568523,0.0033021463951568523,0.001100715465052284,0.008805723720418272,0.009906439185470557,0.010456796917996699
17,0.06879471656576776,0.025316455696202535,0.03247110621904238,0.0379746835443038,0.04733076499724822,0.028068244358833244,0.03632361034672538,0.03247110621904238,0.040176114474408366,0.020913593835993397
18,0.041276829939460656,0.05338470005503578,0.08310401761144745,0.08970831040176115,0.06879471656576776,0.025316455696202535,0.03247110621904238,0.0379746835443038,0.04733076499724822,0.028068244358833244
