,Input1,Input2,Input3,Input4,Input5,Input6,Output1,Output2,Output3,Output4
0,0.0759283207094033,0.09846665435063735,0.1153704045815629,0.11324588952521708,0.10290042490301127,0.08147053389987069,0.08932200258636616,0.09329392203953446,0.11306114908553483,0.0990208756696841
1,0.0,0.0,0.0,9.237021984112322e-05,9.237021984112322e-05,9.237021984112322e-05,0.0,0.00018474043968224645,0.00018474043968224645,0.0005542213190467394
2,0.05514502124515057,0.05412894882689821,0.0469240716792906,0.051912063550711256,0.04369111398485128,0.0441529650840569,0.03805653057454277,0.0469240716792906,0.04516903750230926,0.04443007574358027
3,0.2622390541289489,0.39275817476445596,0.3921115832255681,0.43746536116755963,0.22760022168852764,0.25614261961943474,0.31489007943838904,0.4192684278588583,0.3984851283946056,0.31747644559394056
4,0.03731756881581378,0.03842601145390726,0.0338075004618511,0.030297432107888416,0.03694808793644929,0.055237391464991695,0.05911694069831887,0.06696840938481434,0.05329761684832811,0.05754664696101977
5,0.8775170884906707,0.7983558100868281,0.6582301865878442,0.6484389432846851,0.6374468871235914,0.7026602623314243,0.6984112322187328,0.6942545723258822,0.6840014779235175,0.5503417698134122
6,0.05329761684832811,0.05754664696101977,0.04987991871420654,0.048679105856271936,0.050157029373729914,0.05181969333087013,0.05782375762054314,0.06743026048401995,0.06096434509514133,0.055514502124515065
7,0.6965638278219102,0.6966561980417514,0.6775355625346389,0.6714391280251247,0.5560687234435618,0.5764825420284501,0.6181415111767966,0.9386661740254942,0.9290596711620174,0.932477369296139
8,0.7324958433401072,0.8779789395898763,0.8583964529835582,0.8775170884906707,0.7983558100868281,0.6582301865878442,0.6484389432846851,0.6374468871235914,0.7026602623314243,0.6984112322187328
9,0.00018474043968224645,0.001570293737299095,0.002032144836504711,0.0023092554960280807,0.0011084426380934787,0.0012931830777757254,0.001570293737299095,0.004618510992056161,0.006373545169037502,0.00886754110474783
10,0.12710142250138556,0.11647884721965639,0.13356733789026418,0.19268427858858306,0.21937927212266767,0.22972473674487345,0.17125438758544245,0.17993718825050806,0.1729170515425827,0.19194531682985405
11,0.02651025309440237,0.03722519859597266,0.030482172547570664,0.037687049695178276,0.03731756881581378,0.03842601145390726,0.0338075004618511,0.030297432107888416,0.03694808793644929,0.055237391464991695
