,Input1,Input2,Input3,Input4,Input5,Input6,Output1,Output2,Output3,Output4
0,0.297423887587822,0.243559718969555,0.2775175644028103,0.28805620608899296,0.26463700234192034,0.35597189695550346,0.34660421545667447,0.338407494145199,0.2271662763466042,0.25175644028103045
1,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0
2,0.2400468384074941,0.31967213114754095,0.42271662763466034,0.4672131147540983,0.42154566744730676,0.28688524590163933,0.2166276346604215,0.2037470725995316,0.2154566744730679,0.20960187353629972
3,0.09953161592505853,0.08430913348946134,0.08548009367681497,0.07377049180327867,0.08430913348946134,0.0749414519906323,0.07962529274004683,0.11475409836065571,0.15456674473067913,0.1967213114754098
4,0.008196721311475409,0.007025761124121779,0.0,0.0,0.007025761124121779,0.007025761124121779,0.007025761124121779,0.0,0.0035128805620608895,0.0035128805620608895
5,0.34426229508196715,0.4672131147540983,0.4437939110070257,0.35128805620608894,0.18735362997658078,0.22482435597189693,0.306791569086651,0.4344262295081967,0.4894613583138173,0.5011709601873535
6,0.0035128805620608895,0.0035128805620608895,0.011709601873536299,0.009367681498829038,0.009367681498829038,0.0011709601873536298,0.0,0.0,0.0,0.0
7,0.06440281030444964,0.10304449648711943,0.10421545667447306,0.1100702576112412,0.08430913348946134,0.126463700234192,0.13231850117096017,0.1370023419203747,0.09250585480093675,0.10772833723653395
8,0.1838407494145199,0.2037470725995316,0.3021077283372365,0.34426229508196715,0.4672131147540983,0.4437939110070257,0.35128805620608894,0.18735362997658078,0.22482435597189693,0.306791569086651
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298
10,0.0058548009367681494,0.010538641686182668,0.011709601873536299,0.011709601873536299,0.007025761124121779,0.021077283372365335,0.021077283372365335,0.021077283372365335,0.038641686182669784,0.148711943793911
11,0.0011709601873536298,0.007025761124121779,0.008196721311475409,0.014051522248243558,0.008196721311475409,0.007025761124121779,0.0,0.0,0.007025761124121779,0.007025761124121779
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.1370023419203747,0.09250585480093675,0.10772833723653395,0.13231850117096017,0.211943793911007,0.22248243559718966,0.1932084309133489,0.15456674473067913,0.28454332552693207,0.3056206088992974
14,0.021077283372365335,0.038641686182669784,0.148711943793911,0.148711943793911,0.22599531615925053,0.1299765807962529,0.1299765807962529,0.046838407494145196,0.06908665105386416,0.09953161592505853
15,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023419203747072595,0.0023419203747072595
18,0.009367681498829038,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.126463700234192,0.13231850117096017,0.1370023419203747,0.09250585480093675,0.10772833723653395,0.13231850117096017,0.211943793911007,0.22248243559718966,0.1932084309133489,0.15456674473067913
20,0.0749414519906323,0.07962529274004683,0.11475409836065571,0.15456674473067913,0.1967213114754098,0.17564402810304447,0.15573770491803277,0.09601873536299764,0.07611241217798595,0.051522248243559714
21,0.0,0.0,0.0,0.0,0.0011709601873536298,0.0011709601873536298,0.0011709601873536298,0.0,0.0,0.0
22,0.28805620608899296,0.26463700234192034,0.35597189695550346,0.34660421545667447,0.338407494145199,0.2271662763466042,0.25175644028103045,0.2786885245901639,0.28805620608899296,0.3618266978922716
23,0.07142857142857141,0.06440281030444964,0.10304449648711943,0.10421545667447306,0.1100702576112412,0.08430913348946134,0.126463700234192,0.13231850117096017,0.1370023419203747,0.09250585480093675
24,0.011709601873536299,0.009367681498829038,0.009367681498829038,0.0011709601873536298,0.0,0.0,0.0,0.0,0.0,0.0
25,0.27283372365339575,0.22131147540983603,0.13231850117096017,0.2154566744730679,0.243559718969555,0.3056206088992974,0.3489461358313817,0.3103044496487119,0.297423887587822,0.243559718969555
26,0.007025761124121779,0.021077283372365335,0.021077283372365335,0.021077283372365335,0.038641686182669784,0.148711943793911,0.148711943793911,0.22599531615925053,0.1299765807962529,0.1299765807962529
27,0.0,0.0035128805620608895,0.0035128805620608895,0.011709601873536299,0.009367681498829038,0.009367681498829038,0.0011709601873536298,0.0,0.0,0.0
28,0.09601873536299764,0.07611241217798595,0.051522248243559714,0.08430913348946134,0.08313817330210772,0.09250585480093675,0.07142857142857141,0.06440281030444964,0.10304449648711943,0.10421545667447306
29,0.2154566744730679,0.243559718969555,0.3056206088992974,0.3489461358313817,0.3103044496487119,0.297423887587822,0.243559718969555,0.2775175644028103,0.28805620608899296,0.26463700234192034
