,Input1,Input2,Input3,Input4,Input5,Input6,Output1,Output2,Output3,Output4
0,0.20498614958448755,0.21606648199445985,0.23545706371191136,0.23601108033241,0.23822714681440446,0.192797783933518,0.14958448753462605,0.1728531855955679,0.17728531855955681,0.20609418282548478
1,0.0,0.0,0.0,0.0,0.0,0.0,0.000554016620498615,0.000554016620498615,0.000554016620498615,0.0
2,0.07811634349030472,0.10858725761772853,0.09750692520775624,0.10138504155124654,0.08864265927977841,0.0736842105263158,0.06703601108033241,0.0703601108033241,0.06759002770083103,0.0481994459833795
3,0.1667590027700831,0.16509695290858725,0.14182825484764544,0.1440443213296399,0.15789473684210528,0.1667590027700831,0.1817174515235457,0.18614958448753463,0.1961218836565097,0.2027700831024931
4,0.0027700831024930752,0.010526315789473684,0.012742382271468145,0.017174515235457065,0.00664819944598338,0.00443213296398892,0.009418282548476455,0.009418282548476455,0.009418282548476455,0.015512465373961221
5,0.7745152354570638,0.7806094182825486,0.8038781163434904,0.6382271468144045,0.6554016620498615,0.582825484764543,0.6759002770083103,0.7074792243767314,0.7540166204986151,0.7185595567867036
6,0.009418282548476455,0.015512465373961221,0.015512465373961221,0.015512465373961221,0.01662049861495845,0.01662049861495845,0.027146814404432132,0.020498614958448756,0.024930747922437674,0.022160664819944602
7,0.3473684210526316,0.354016620498615,0.39612188365650974,0.38227146814404434,0.421606648199446,0.42216066481994463,0.43047091412742383,0.5534626038781164,0.5850415512465375,0.6066481994459835
8,0.6703601108033241,0.5706371191135734,0.6481994459833795,0.7745152354570638,0.7806094182825486,0.8038781163434904,0.6382271468144045,0.6554016620498615,0.582825484764543,0.6759002770083103
9,0.00221606648199446,0.00221606648199446,0.000554016620498615,0.0,0.0,0.0,0.0027700831024930752,0.0027700831024930752,0.0027700831024930752,0.00110803324099723
10,0.052631578947368425,0.10138504155124654,0.04875346260387812,0.04875346260387812,0.0,0.0,0.07091412742382272,0.1141274238227147,0.19335180055401663,0.18947368421052632
11,0.011080332409972301,0.0027700831024930752,0.0055401662049861505,0.0027700831024930752,0.0027700831024930752,0.010526315789473684,0.012742382271468145,0.017174515235457065,0.00664819944598338,0.00443213296398892
12,0.0,0.0,0.0,0.0,0.0,0.000554016620498615,0.000554016620498615,0.000554016620498615,0.0,0.0
13,0.5534626038781164,0.5850415512465375,0.6066481994459835,0.5390581717451524,0.582825484764543,0.572853185595568,0.5772853185595568,0.56398891966759,0.6997229916897507,0.6637119113573408
14,0.1141274238227147,0.19335180055401663,0.18947368421052632,0.18227146814404435,0.1479224376731302,0.10858725761772853,0.10747922437673132,0.09861495844875348,0.15235457063711913,0.1667590027700831
15,0.0,0.001662049861495845,0.00221606648199446,0.00221606648199446,0.000554016620498615,0.0,0.0,0.0,0.0027700831024930752,0.0027700831024930752
16,0.0,0.0,0.0027700831024930752,0.0027700831024930752,0.0027700831024930752,0.00110803324099723,0.00443213296398892,0.00443213296398892,0.011634349030470914,0.008310249307479225
17,0.024930747922437674,0.022160664819944602,0.028254847645429366,0.038227146814404436,0.03878116343490305,0.022714681440443214,0.052631578947368425,0.05373961218836566,0.06426592797783934,0.052631578947368425
18,0.01662049861495845,0.01662049861495845,0.027146814404432132,0.020498614958448756,0.024930747922437674,0.022160664819944602,0.028254847645429366,0.038227146814404436,0.03878116343490305,0.022714681440443214
19,0.42216066481994463,0.43047091412742383,0.5534626038781164,0.5850415512465375,0.6066481994459835,0.5390581717451524,0.582825484764543,0.572853185595568,0.5772853185595568,0.56398891966759
20,0.1667590027700831,0.1817174515235457,0.18614958448753463,0.1961218836565097,0.2027700831024931,0.19778393351800555,0.19778393351800555,0.2166204986149585,0.23601108033241,0.2554016620498615
21,0.000554016620498615,0.000554016620498615,0.0,0.0,0.0,0.0,0.001662049861495845,0.00221606648199446,0.00221606648199446,0.000554016620498615
22,0.23601108033241,0.23822714681440446,0.192797783933518,0.14958448753462605,0.1728531855955679,0.17728531855955681,0.20609418282548478,0.19390581717451527,0.17451523545706374,0.15955678670360113
