,Input1,Input2,Input3,Input4,Input5,Input6,Output1,Output2,Output3,Output4
0,0.16101004615802333,0.17282106978007059,0.19657887591637252,0.1972576703774097,0.21477056747216944,0.20540320390985606,0.21626391528645128,0.20581048058647838,0.20241650828129243,0.19590008145533533
1,0.05471083355959815,0.054303556882975834,0.053896280206353515,0.054167797990768395,0.05484659245180559,0.05538962802063535,0.05661145805050231,0.05891935921802878,0.05810480586478414,0.05633994026608743
2,0.14499049687754548,0.1536790659788216,0.1433613901710562,0.1330437143632908,0.1204181373879989,0.12503393972305188,0.13290795547108336,0.1464838446918273,0.14797719250610913,0.14200380124898182
3,0.16562584849307632,0.19169155579690472,0.1766223187618789,0.16630464295411349,0.16386098289437956,0.18191691555796907,0.21843605756177026,0.23404833016562587,0.2363562313331523,0.22943252783057289
4,0.068558240564757,0.07208797176215043,0.0730382840076025,0.07317404289980994,0.07222373065435786,0.07113765951669834,0.07588922074395874,0.08661417322834646,0.09448818897637795,0.10385555253869128
5,0.6239478685853923,0.7229161010046158,0.675128970947597,0.6748574531631822,0.7994841162096117,0.844963345099104,0.7940537605213142,0.5612272603855553,0.5366549008960086,0.5138474070051589
6,0.09448818897637795,0.10385555253869128,0.1087428726581591,0.10589193592180288,0.09951126798805321,0.08091229975563399,0.08308444203095303,0.07276676622318762,0.07276676622318762,0.0703231061634537
7,0.37401574803149606,0.36220472440944884,0.3957371707846864,0.3524300841705132,0.37632364919902256,0.3594895465653,0.3422481672549552,0.270838989953842,0.3459136573445561,0.37469454249253326
8,1.0,0.9254683681781157,0.7078468639695901,0.6239478685853923,0.7229161010046158,0.675128970947597,0.6748574531631822,0.7994841162096117,0.844963345099104,0.7940537605213142
9,0.05511811023622047,0.05511811023622047,0.0579690469725767,0.057154493619332065,0.05891935921802878,0.05647569915829487,0.05566114580505023,0.05484659245180559,0.054032039098560955,0.06204181373879989
10,0.07426011403746946,0.07439587292967689,0.08077654086342655,0.08254140646212327,0.07969046972576704,0.07358131957643226,0.08783600325821342,0.0957100190062449,0.10711376595166983,0.11037197936464838
